ano_mes,cod_material,des_material,des_familia,cod_tipo_material,unidade_medida,des_categoria_demanda,vlr_consumo_realizado,qtd_realizada,qtd_prevista
2025-02-01,COD_86BDC3DD,DES_331DAF57,DES_9657CF6E,ROH,KG,Smooth,408190.5,15697.3,16688.7
2025-01-01,COD_86BDC3DD,DES_331DAF57,DES_9657CF6E,ROH,KG,Smooth,593032.8,22805.5,16411
2024-12-01,COD_86BDC3DD,DES_331DAF57,DES_9657CF6E,ROH,KG,Smooth,492247.9,18929.8,17412
2024-11-01,COD_86BDC3DD,DES_331DAF57,DES_9657CF6E,ROH,KG,Smooth,373909.3,14379.1,16866.6
2024-10-01,COD_86BDC3DD,DES_331DAF57,DES_9657CF6E,ROH,KG,Smooth,497753.8,19141.5,16546.5
2025-09-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,834.3,190.3,986.5
2025-08-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,1.3,0.29,987.1
2025-07-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,12499.2,2850.9,1070.2
2025-06-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,1.2,0.29,1059
2025-04-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,4759.4,1085.5,704.8
2025-03-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,3759.2,857.4,746.2
2025-02-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,2307.1,526.2,446
2025-01-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,19573.8,4464.5,520.9
2024-12-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,5829.3,1329.6,596.4
2024-11-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,2155.3,491.6,633.4
2024-10-01,COD_D321F422,DES_E254455C,DES_9657CF6E,ROH,KG,Erratic,5836,1331.1,678.3
2025-09-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,3565.5,306.3,2322.3
2025-07-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,8487.4,728.8,2154.5
2025-06-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,37084.4,3185.6,2379.5
2025-05-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,20112.5,1727.7,2736
2025-04-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,32943.3,2830.1,3218.5
2025-03-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,19209,1650.1,3465.8
2025-02-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,3281.2,281.9,3321.1
2025-01-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,6516.4,559.8,3213.9
2024-12-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,12329.6,1059.1,3552.9
2024-11-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,28315.7,2432.6,4235.4
2024-10-01,COD_23EB693B,DES_CDD494F7,DES_9657CF6E,ROH,KG,Smooth,35471,3047,4414.6
2025-09-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,13758.6,336.6,805
2025-08-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,57499.1,1407,1008.4
2025-07-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,31031.4,759.1,921.4
2025-06-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,8648,211.8,833
2025-05-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,177916,4353.4,941.4
2025-04-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,35764.7,875.2,1004.8
2025-03-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,6099.9,149.3,1098.9
2025-02-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,4699.1,115,959.2
2025-01-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,22557.7,551.7,836.6
2024-12-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,4623.2,113.1,823
2024-11-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,66202.3,1620,820.2
2024-10-01,COD_2DDBDBB8,DES_A6A0C834,DES_9657CF6E,ROH,KG,Erratic,14620.1,357.5,972.6
2025-09-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,20123.6,26.3,56.8
2025-08-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,24567.3,32.1,48.6
2025-07-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,40588.5,53.1,53.5
2025-06-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,49811.5,65.2,47.2
2025-05-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,125372.3,164,48.3
2025-04-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,49670.1,65,54.3
2025-03-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,35790.6,46.8,54.3
2025-02-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,33727.8,44.1,61.5
2025-01-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,31423.9,41.1,51.9
2024-12-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,15847.5,20.7,61.5
2024-11-01,COD_0FB8D84C,DES_B53D3BEA,DES_9657CF6E,ROH,KG,Smooth,44586.9,58.3,40.1
2025-09-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,1317.4,204.7,679.1
2025-08-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,540.6,84,795.8
2025-07-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,1009.4,156.9,766.2
2025-05-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,648.5,100.8,893.9
2025-04-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,1987.1,308.8,922.4
2025-03-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,5174.5,804.2,860.6
2025-02-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,5161.1,802.1,815.3
2025-01-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,1283.3,199.4,938.1
2024-12-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,1385.7,215.4,865.7
2024-11-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,7783.9,1209.7,854.5
2024-10-01,COD_3758FC83,DES_D644BF46,DES_9657CF6E,ROH,KG,Smooth,6346.2,986.3,927.7
2025-09-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,376653,2871,7732
2025-08-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,586876.4,4473.3,7929.1
2025-07-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,1063549.6,8106.6,6395.4
2025-06-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,1361890.4,10380.7,5841.9
2025-05-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,1233167.8,9399.6,6817
2025-04-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,909417.4,6931.7,6052.9
2025-03-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,1464660,11164.1,6321.1
2025-02-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,1276722.6,9731.5,7147.8
2025-01-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,797720.5,6080.4,7272.8
2024-12-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,1025230.5,7814.5,7886.4
2024-11-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,559569.4,4265.1,8300.3
2024-10-01,COD_62F07C15,DES_9677FACB,DES_9657CF6E,ROH,KG,Smooth,753088.5,5740.2,8184.8
2025-09-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,84.2,0.87,13.6
2025-08-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,1.5,0,14
2025-07-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,1199.4,12.4,14.4
2025-06-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,186.3,1.9,14.3
2025-05-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,2149.3,22.2,16.2
2025-04-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,933.3,9.6,19.1
2025-03-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,34,0.35,17.1
2025-01-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,760.7,7.9,16.4
2024-12-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,92.4,0.96,20.6
2024-11-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,2922.6,30.2,24
2024-10-01,COD_6BCAD24C,DES_C64C3254,DES_9657CF6E,ROH,KG,Erratic,339.8,3.5,24.2
2025-09-01,COD_826073D9,DES_F0D2E3AD,DES_9657CF6E,ROH,KG,Smooth,406.5,28.6,331.9
2025-07-01,COD_826073D9,DES_F0D2E3AD,DES_9657CF6E,ROH,KG,Smooth,903.6,63.7,85.2
2025-06-01,COD_826073D9,DES_F0D2E3AD,DES_9657CF6E,ROH,KG,Smooth,249.2,17.6,111.9
2025-05-01,COD_826073D9,DES_F0D2E3AD,DES_9657CF6E,ROH,KG,Smooth,173.4,12.4,262.5
2025-03-01,COD_826073D9,DES_F0D2E3AD,DES_9657CF6E,ROH,KG,Smooth,10342.4,731.1,206.8
2025-02-01,COD_826073D9,DES_F0D2E3AD,DES_9657CF6E,ROH,KG,Smooth,260.1,18.4,414
2025-01-01,COD_826073D9,DES_F0D2E3AD,DES_9657CF6E,ROH,KG,Smooth,193.3,13.6,292.9
2024-12-01,COD_826073D9,DES_F0D2E3AD,DES_9657CF6E,ROH,KG,Smooth,105.6,7.5,150.4
2024-11-01,COD_826073D9,DES_F0D2E3AD,DES_9657CF6E,ROH,KG,Smooth,46.2,3.2,240.5
2025-09-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,1866027.8,13133.9,10929.2
2025-08-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,1682920.6,11845.1,9878.8
2025-07-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,2755142.8,19392.1,10839.3
2025-06-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,2475309.3,17422.3,11869.7
2025-05-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,1857551.3,13074.4,10756.2
2025-04-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,1517021.9,10677.5,10090.6
2025-03-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,1114499.3,7844.2,11343.7
2025-02-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,1092079.9,7686.5,10700.8
2025-01-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,2465888,17356.2,11329.1
2024-12-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,1627536.7,11455.3,11666.7
2024-11-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,949993,6686.7,11972.1
2024-10-01,COD_BA49340B,DES_C581DDB2,DES_9657CF6E,ROH,KG,Smooth,1550459.3,10912.9,11886.3
2025-09-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,14698.1,341,569.7
2025-08-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,24796.4,575.4,537
2025-07-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,21962.6,509.6,546.6
2025-06-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,39014.2,905.2,537.8
2025-05-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,28469.1,660.6,541.6
2025-04-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,30334.9,703.9,563.9
2025-03-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,22781.2,528.6,550.8
2025-02-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,21755.3,504.8,564.8
2025-01-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,20228.4,469.3,490.4
2024-12-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,22399.8,519.7,596.7
2024-11-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,28428.1,659.6,625.4
2024-10-01,COD_9FC6D7A3,DES_C7A59411,DES_9657CF6E,ROH,KG,Erratic,24136.8,560,600.2
2025-09-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,251857.3,698.3,1362.5
2025-08-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,12005,33.4,1271.5
2025-06-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,422883.9,1172.7,1213.7
2025-05-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,1321728.8,3664.8,1382.4
2025-04-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,868729,2408.8,1296.6
2025-03-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,1324478.5,3672.4,1206.4
2025-02-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,149910.4,415.7,1242.8
2025-01-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,172191.5,477.4,1079.6
2024-12-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,644465.5,1786.9,959.1
2024-11-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,583351.4,1617.5,1056.2
2024-10-01,COD_7DFD9097,DES_9F2725AE,DES_82AD34A6,ROH,KG,Erratic,215908.3,598.7,1064.3
2025-09-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,330.3,1.5,7.5
2025-08-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,660.3,3.1,8.5
2025-07-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,504.5,2.4,8.9
2025-06-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,163,0.76,7.9
2025-05-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,682.9,3.2,9.3
2025-04-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,459.9,2.2,10.9
2025-03-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,203.5,0.96,10.3
2025-02-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,741.1,3.5,9.4
2025-01-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,383.6,1.8,12
2024-12-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,225.6,1.1,14.2
2024-11-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,2423.2,11.3,17.2
2024-10-01,COD_AB2FDA6E,DES_4EA231D7,DES_9657CF6E,ROH,KG,Erratic,377.6,1.8,16.1
2025-09-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,238.4,0.43,3.4
2025-08-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,188.8,0.34,3.4
2025-07-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,1994.9,3.6,3.4
2025-06-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,542.3,0.97,3.8
2025-05-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,553.8,0.99,4.9
2025-04-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,2172.8,3.9,4.5
2025-03-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,1980.2,3.6,4.6
2025-01-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,2102.8,3.8,3.1
2024-12-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,1506.5,2.7,3.4
2024-11-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,1879.5,3.4,4.1
2024-10-01,COD_729C96C1,DES_66F237BF,DES_9657CF6E,ROH,KG,Erratic,1409.6,2.5,5.3
2025-09-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,14124.4,203.5,1049.7
2025-08-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,12064.5,173.9,1108.3
2025-07-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,124285.5,1790.7,1083
2025-06-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,187876.8,2707.1,1097.9
2025-05-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,37390,538.8,1045
2025-04-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,49514.7,713.5,1090
2025-03-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,76121.4,1096.7,1025.3
2025-02-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,49149.3,708.1,989.1
2025-01-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,156103.2,2249.2,946.8
2024-12-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,33876.4,488.1,811.3
2024-11-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,132245.5,1905.4,921.2
2024-10-01,COD_C31E8EEC,DES_E54EB318,DES_9657CF6E,ROH,KG,Erratic,65916.7,949.8,1033.2
2025-09-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,2427.6,27,33.3
2025-08-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,4300.9,47.9,38.8
2025-07-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,3029.1,33.7,36.8
2025-06-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,3117.2,34.7,37.9
2025-05-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,1053.9,11.7,36.1
2025-04-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,1880.7,20.9,39.5
2025-03-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,2101.2,23.4,36.5
2025-02-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,5707.8,63.5,35.7
2025-01-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,3011.4,33.5,33.6
2024-12-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,1393.8,15.5,37.8
2024-11-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,4584.7,51,37.7
2024-10-01,COD_DC3FF1A7,DES_A1D12E1D,DES_9657CF6E,ROH,KG,Erratic,2810.6,31.3,39.6
2025-09-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,11668.6,20,58.6
2025-08-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,15104.2,25.9,65.1
2025-07-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,15710.9,27,76.6
2025-06-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,22240,38.2,72.2
2025-05-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,21147.5,36.3,85.6
2025-04-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,7279.7,12.5,91.4
2025-03-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,24705.1,42.4,93.1
2025-02-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,51014.3,87.6,98.4
2025-01-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,19347.1,33.2,92.9
2024-12-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,17423.7,29.9,104.7
2024-11-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,60996.3,104.7,115.3
2024-10-01,COD_F7B8E28E,DES_AAA2B3D8,DES_9657CF6E,ROH,KG,Smooth,27882.1,47.9,112.1
2025-09-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,4.5,0,0
2025-08-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,4.1,0,0.04
2025-07-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,7.8,0,0
2025-06-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,1.9,0,0.08
2025-05-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,0.79,0,0
2025-04-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,5.9,0,0
2025-03-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,19.4,0,0
2025-02-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,18.3,0,0.04
2025-01-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,30.4,0,0.04
2024-12-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,1.7,0,0.04
2024-11-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,33.1,0,0.08
2024-10-01,COD_9FDD20A8,DES_BCA54599,DES_9657CF6E,ROH,KG,Erratic,14.6,0,0.12
2025-09-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,20.8,0,0.07
2025-08-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,3.9,0,0.1
2025-07-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,5.5,0,0.08
2025-06-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,98.4,0.02,0.07
2025-05-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,69.9,0.02,0.1
2025-04-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,21.4,0,0.07
2025-03-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,1048.5,0.31,0.08
2025-02-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,102.7,0.03,0.05
2025-01-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,42.1,0,0.05
2024-12-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,1543.3,0.46,0.05
2024-11-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,178.7,0.05,0.11
2024-10-01,COD_0210F7E9,DES_92D8D6A0,DES_9657CF6E,ROH,KG,Erratic,229.4,0.07,0.1
2025-09-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,48331.1,110.9,174.9
2025-08-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,130659.2,299.3,195
2025-07-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,89661.1,205.6,196.3
2025-06-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,184778.5,423.3,172.3
2025-05-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,113237.4,259.3,183.8
2025-04-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,119329.7,273.4,200.1
2025-03-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,70996.5,162.8,197.8
2025-02-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,65364.8,149.7,185.4
2025-01-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,46261.6,106,179.9
2024-12-01,COD_C63DF7E7,DES_7F2B3B9C,DES_9657CF6E,ROH,KG,Erratic,35569.7,81.7,167.5
